Year,Term,YearTerm,Subject,Number,Name,Description,Credit Hours,Section Info,Degree Attributes,Schedule Information
2018,Spring,2018-sp,AFRO,228,Hip Hop Music: History and Culture,,,,,
2018,Spring,2018-sp,AFRO,231,Lang Diff Dis: American Persp,,,,,
2018,Spring,2018-sp,AFRO,243,Pan Africanism,,,,,
2018,Spring,2018-sp,AFRO,250,Introduction to Health and Wellness in the Black Community,,,,,
2018,Spring,2018-sp,AFRO,259,Afro-American Literature I,,,,,
2018,Spring,2018-sp,AFRO,260,Afro-American Literature II,,,,,
2018,Spring,2018-sp,AFRO,261,Intro to the African Diaspora,,,,,
2018,Spring,2018-sp,AFRO,272,Minority Images in Amer Film,,,,,
2018,Spring,2018-sp,AFRO,275,Afro-American History to 1877,,,,,
2018,Spring,2018-sp,AFRO,276,Afro-American Hist Since 1877,,,,,
2018,Spring,2018-sp,AFRO,281,Constructing Race in America,,,,,
2018,Spring,2018-sp,AFRO,287,African-American Women,,,,,
2018,Spring,2018-sp,AFRO,290,Af Am Urban Hist Since 1917,,,,,
2018,Spring,2018-sp,AFRO,298,Spec Topics African-Am Studies,,,,,
2018,Spring,2018-sp,AFRO,310,Race and Cultural Diversity,,,,,
2018,Spring,2018-sp,AFRO,312,Psychology of Race &amp; Ethnicity,,,,,
2018,Spring,2018-sp,AFRO,315,African American Politics,,,,,
2018,Spring,2018-sp,AFRO,340,Dancing Black Popular Culture,,,,,
2018,Spring,2018-sp,AFRO,341,Gov &amp; Pol in Africa,,,,,
2018,Spring,2018-sp,AFRO,342,Black Men and Masculinities,,,,,
2018,Spring,2018-sp,AFRO,372,Class Politics &amp; Blk Community,,,,,
2018,Spring,2018-sp,AFRO,373,AfAm Cultr Politic Mid20C,,,,,
2018,Spring,2018-sp,AFRO,378,Race and Revolutions,,,,,
2018,Spring,2018-sp,AFRO,380,Black Women Hist &amp; Cultures,,,,,
2018,Spring,2018-sp,AFRO,381,Black Women and Film,,,,,
2018,Spring,2018-sp,AFRO,382,African Amer Families in Film,,,,,
2018,Spring,2018-sp,AFRO,383,Hist of Blk Women's Activism,,,,,
2018,Spring,2018-sp,AFRO,398,Spec Topics Afro-Am Studies,,,,,
2018,Spring,2018-sp,AFRO,400,African Diasporic Lit Americas,,,,,
2018,Spring,2018-sp,AFRO,407,Slavery &amp; Race in Latin Am,,,,,
2018,Spring,2018-sp,AFRO,410,Hate Crimes,,,,,
2018,Spring,2018-sp,AFRO,411,African American Psychology,,,,,
2018,Spring,2018-sp,AFRO,415,Africana Feminisms,,,,,
2018,Spring,2018-sp,AFRO,421,Racial and Ethnic Families,,,,,
2018,Spring,2018-sp,AFRO,435,Commodifying Difference,,,,,
2018,Spring,2018-sp,AFRO,453,Plantation Soc in Americas,,,,,
2018,Spring,2018-sp,AFRO,460,Slavery in the United States,,,,,
2018,Spring,2018-sp,AFRO,465,"Race, Sex, and Deviance",,,,,
2018,Spring,2018-sp,AFRO,466,"Race, Science, and Medicine",,,,,
2018,Spring,2018-sp,AFRO,474,"Black Freed Move, 1955-Present",,,,,
2018,Spring,2018-sp,AFRO,481,Urban Communities &amp; Public Pol,,,,,
2018,Spring,2018-sp,AFRO,482,Immersion Journalism,,,,,
2018,Spring,2018-sp,AFRO,490,Theory in African American St,,,,,
2018,Spring,2018-sp,AFRO,491,Methodology in African Amer St,,,,,
2018,Spring,2018-sp,AFRO,495,Senior Thesis Seminar,,,,,
2018,Spring,2018-sp,AFRO,498,Spec Topics African Am Studies,,,,,
2018,Spring,2018-sp,AFRO,500,Core Probs African-Am Studies,,,,,
2018,Spring,2018-sp,AFRO,501,Problems African American Hist,,,,,
2018,Spring,2018-sp,AFRO,502,"Researching Black Families, Communities, and Neighborhoods",,,,,
2018,Spring,2018-sp,AFRO,503,Social Mvmts &amp; Knowledge Prod,,,,,
2018,Spring,2018-sp,AFRO,504,Black Women's Studies,,,,,
2018,Spring,2018-sp,AFRO,505,Proseminar I,,,,,
2018,Spring,2018-sp,AFRO,506,Proseminar II,,,,,
2018,Spring,2018-sp,AFRO,507,Proseminar III,,,,,
2018,Spring,2018-sp,AFRO,508,Dissertation Design Practicum,,,,,
2018,Spring,2018-sp,AFRO,531,Race and Cultural Critique,,,,,
2018,Spring,2018-sp,AFRO,550,Blk Community &amp; Class Politics,,,,,
2018,Spring,2018-sp,AFRO,552,Ethnography Urban Communities,,,,,
2018,Spring,2018-sp,AFRO,560,African Diaspora Seminar,,,,,
2018,Spring,2018-sp,AFRO,562,Archaeology and Racialization,,,,,
2018,Spring,2018-sp,AFRO,595,Directed Independent Readings,,,,,
2018,Spring,2018-sp,AFRO,597,Problems in African-Am Studies,,,,,
2018,Spring,2018-sp,AFRO,598,Res Sem in African-Am Studies,,,,,
2018,Spring,2018-sp,AFRO,599,Thesis Research,,,,,
2018,Spring,2018-sp,AFST,103,Black Women in the Diaspora,,,,,
2018,Spring,2018-sp,AFST,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,AFST,201,Elementary Bamana I,,,,,
2018,Spring,2018-sp,AFST,202,Elementary Bamana II,,,,,
2018,Spring,2018-sp,AFST,209,Constr Afr and Carib Identity,,,,,
2018,Spring,2018-sp,AFST,210,Intro to Mod African Lit,,,,,
2018,Spring,2018-sp,AFST,211,Elementary Lingala I,,,,,
2018,Spring,2018-sp,AFST,212,Elementary Lingala II,,,,,
2018,Spring,2018-sp,AFST,213,African Muslim Cultures,,,,,
2018,Spring,2018-sp,AFST,222,Introduction to Modern Africa,,,,,
2018,Spring,2018-sp,AFST,231,Elementary Swahili I,,,,,
2018,Spring,2018-sp,AFST,232,Elementary Swahili II,,,,,
2018,Spring,2018-sp,AFST,241,Elementary Wolof I,,,,,
2018,Spring,2018-sp,AFST,242,Elementary Wolof II,,,,,
2018,Spring,2018-sp,AFST,243,Pan Africanism,,,,,
2018,Spring,2018-sp,AFST,251,Elementary Zulu I,,,,,
2018,Spring,2018-sp,AFST,252,Elementary Zulu II,,,,,
2018,Spring,2018-sp,AFST,254,Economic Systems in Africa,,,,,
2018,Spring,2018-sp,AFST,266,African Film and Society,,,,,
2018,Spring,2018-sp,AFST,267,Memoirs of Africa,,,,,
2018,Spring,2018-sp,AFST,312,Central African Art,,,,,
2018,Spring,2018-sp,AFST,313,Modern and Contemp African Art,,,,,
2018,Spring,2018-sp,AFST,325,Social Media and Global Change,,,,,
2018,Spring,2018-sp,AFST,403,Intermediate Bamana I,,,,,
2018,Spring,2018-sp,AFST,404,Intermediate Bamana II,,,,,
2018,Spring,2018-sp,AFST,405,Topics Swahili Lang &amp; Lit I,,,,,
2018,Spring,2018-sp,AFST,406,Topics Swahili Lang &amp; Lit II,,,,,
2018,Spring,2018-sp,AFST,407,Adv Topics Swahili Lang&amp;Lit I,,,,,
2018,Spring,2018-sp,AFST,408,Adv Topics Swahili Lang&amp;Lit II,,,,,
2018,Spring,2018-sp,AFST,410,Modern African Fiction,,,,,
2018,Spring,2018-sp,AFST,412,Lang in African Culture &amp; Soc,,,,,
2018,Spring,2018-sp,AFST,413,Intermediate Lingala I,,,,,
2018,Spring,2018-sp,AFST,414,Intermediate Lingala II,,,,,
2018,Spring,2018-sp,AFST,415,Advanced Lingala I,,,,,
2018,Spring,2018-sp,AFST,416,Advanced Lingala II,,,,,
2018,Spring,2018-sp,AFST,417,Topics Lingala Lang &amp; Lit I,,,,,
2018,Spring,2018-sp,AFST,418,Topics Lingala Lang &amp; Lit II,,,,,
2018,Spring,2018-sp,AFST,420,Africana Feminisms,,,,,
2018,Spring,2018-sp,AFST,421,Sacred African Diaspora Arts,,,,,
2018,Spring,2018-sp,AFST,425,Southern Africa Race &amp; Power,,,,,
2018,Spring,2018-sp,AFST,431,Advanced Bamana I,,,,,
2018,Spring,2018-sp,AFST,432,Advanced Bamana II,,,,,
2018,Spring,2018-sp,AFST,433,Intermediate Swahili I,,,,,
2018,Spring,2018-sp,AFST,434,Intermediate Swahili II,,,,,
2018,Spring,2018-sp,AFST,435,Advanced Swahili I,,,,,
2018,Spring,2018-sp,AFST,436,Advanced Swahili II,,,,,
2018,Spring,2018-sp,AFST,437,Egypt Since World War I,,,,,
2018,Spring,2018-sp,AFST,443,Intermediate Wolof I,,,,,
2018,Spring,2018-sp,AFST,444,Intermediate Wolof II,,,,,
2018,Spring,2018-sp,AFST,445,Advanced Wolof I,,,,,
2018,Spring,2018-sp,AFST,446,Advanced Wolof II,,,,,
2018,Spring,2018-sp,AFST,447,Topics Wolof Lang &amp; Lit I,,,,,
2018,Spring,2018-sp,AFST,448,Topics Wolof Lang &amp; Lit II,,,,,
2018,Spring,2018-sp,AFST,451,Intermediate Zulu I,,,,,
2018,Spring,2018-sp,AFST,452,Intermediate Zulu II,,,,,
2018,Spring,2018-sp,AFST,453,Advanced Zulu I,,,,,
2018,Spring,2018-sp,AFST,454,Advanced Zulu II,,,,,
2018,Spring,2018-sp,AFST,467,Kinship-Culture-Power-Africa,,,,,
2018,Spring,2018-sp,AFST,468,Religions of Africa,,,,,
2018,Spring,2018-sp,AFST,469,Structure of Semitic Languages,,,,,
2018,Spring,2018-sp,AFST,478,African Immigrants in Europe,,,,,
2018,Spring,2018-sp,AFST,484,African Urbanization,,,,,
2018,Spring,2018-sp,AFST,490,Independent Study,,,,,
2018,Spring,2018-sp,AFST,509,Seminar in African Art,,,,,
2018,Spring,2018-sp,AFST,510,Problems in African History,,,,,
2018,Spring,2018-sp,AFST,511,Seminar in African History,,,,,
2018,Spring,2018-sp,AFST,515,Practicum in African Studies,,,,,
2018,Spring,2018-sp,AFST,522,Development of African Studies,,,,,
2018,Spring,2018-sp,AFST,550,Special Topics,,,,,
2018,Spring,2018-sp,AFST,555,Mult Educ/Global Perspectives,,,,,
2018,Spring,2018-sp,AFST,560,African Diaspora Seminar,,,,,
2018,Spring,2018-sp,AFST,599,Thesis Research,,,,,
2018,Spring,2018-sp,AGCM,110,Intro to Ag and Env Comm,,,,,
2018,Spring,2018-sp,AGCM,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,AGCM,220,Communicating Agriculture,,,,,
2018,Spring,2018-sp,AGCM,230,Agricultural and Environmental Photography,,,,,
2018,Spring,2018-sp,AGCM,250,Visual Principles for Ag Comm,,,,,
2018,Spring,2018-sp,AGCM,270,Ag Sales and Persuasive Communication,,,,,
2018,Spring,2018-sp,AGCM,293,Communications Internship,,,,,
2018,Spring,2018-sp,AGCM,294,Research Internship,,,,,
2018,Spring,2018-sp,AGCM,295,Independent Study or Research,,,,,
2018,Spring,2018-sp,AGCM,315,Emerging Media,,,,,
2018,Spring,2018-sp,AGCM,320,Public Information Campaigns,,,,,
2018,Spring,2018-sp,AGCM,330,Environmental Communications,,,,,
2018,Spring,2018-sp,AGCM,396,Honors Research or Thesis,,,,,
2018,Spring,2018-sp,AGCM,398,Undergraduate Seminar,,,,,
2018,Spring,2018-sp,AGCM,430,Comm in Env Social Movements,,,,,
2018,Spring,2018-sp,AGCM,499,Seminar,,,,,
2018,Spring,2018-sp,AGED,100,Intro to Ag &amp; Leadership Ed,,,,,
2018,Spring,2018-sp,AGED,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,AGED,220,Prog Del in Ag &amp; Leadership Ed,,,,,
2018,Spring,2018-sp,AGED,230,Leadership Communications,,,,,
2018,Spring,2018-sp,AGED,250,Observation and Program Analys,,,,,
2018,Spring,2018-sp,AGED,260,Intro to Leadership Studies,,,,,
2018,Spring,2018-sp,AGED,280,Training Needs Assessment,,,,,
2018,Spring,2018-sp,AGED,293,Ag Leadership Internship,,,,,
2018,Spring,2018-sp,AGED,295,Independent Study or Research,,,,,
2018,Spring,2018-sp,AGED,300,Training and Development,,,,,
2018,Spring,2018-sp,AGED,310,Prof Dev in Leadership Ed,,,,,
2018,Spring,2018-sp,AGED,340,Leadership Ethics &amp; Pluralism,,,,,
2018,Spring,2018-sp,AGED,350,Early Field Experience,,,,,
2018,Spring,2018-sp,AGED,360,Advanced Leadership Studies,,,,,
2018,Spring,2018-sp,AGED,380,Leadership in Groups and Teams,,,,,
2018,Spring,2018-sp,AGED,396,Honors Research or Thesis,,,,,
2018,Spring,2018-sp,AGED,400,Foundations of Ag &amp; Extn Ed,,,,,
2018,Spring,2018-sp,AGED,410,Grad Early Field Experience,,,,,
2018,Spring,2018-sp,AGED,420,Curr Design &amp; Instruction,,,,,
2018,Spring,2018-sp,AGED,421,Teaching Strategies in AGED,,,,,
2018,Spring,2018-sp,AGED,430,Youth Development Programs,,,,,
2018,Spring,2018-sp,AGED,450,Program Delivery and Eval,,,,,
2018,Spring,2018-sp,AGED,451,Professional Dev in Ag Ed,,,,,
2018,Spring,2018-sp,AGED,460,Advanced Leadership Studies,,,,,
2018,Spring,2018-sp,AGED,480,Collaborative Leadership,,,,,
2018,Spring,2018-sp,AGED,490,Adult Learning Principles,,,,,
2018,Spring,2018-sp,AGED,499,Seminar,,,,,
2018,Spring,2018-sp,AGED,500,Special Topics in Ag Education,,,,,
2018,Spring,2018-sp,AGED,510,Education Program Management,,,,,
2018,Spring,2018-sp,AGED,511,Grad Professional Dev in Ag Ed,,,,,
2018,Spring,2018-sp,AGED,520,Teaching College-Level ACES,,,,,
2018,Spring,2018-sp,AGED,540,Volunteer Management,,,,,
2018,Spring,2018-sp,AGED,545,Research Methods &amp; Design,,,,,
2018,Spring,2018-sp,AGED,549,Independent Study,,,,,
2018,Spring,2018-sp,AGED,550,Advanced Program Delivery,,,,,
2018,Spring,2018-sp,AGED,551,Advanced Program Evaluation,,,,,
2018,Spring,2018-sp,AGED,599,Thesis Research,,,,,
2018,Spring,2018-sp,AHS,125,Freshmen Scholars Seminar,,,,,
2018,Spring,2018-sp,AHS,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,AHS,292,AHS Study Abroad,,,,,
2018,Spring,2018-sp,AHS,365,Civic Engagement in Wellness,,,,,
2018,Spring,2018-sp,AHS,375,Comm Partners &amp; Health,,,,,
2018,Spring,2018-sp,AHS,399,Advanced Open Seminar,,,,,
2018,Spring,2018-sp,AHS,494,Special Topics,,,,,
2018,Spring,2018-sp,AIS,101,Intro to Amer Indian Studies,,,,,
2018,Spring,2018-sp,AIS,102,Contemp Issues in Ind Country,,,,,
2018,Spring,2018-sp,AIS,140,Native Religious Traditions,,,,,
2018,Spring,2018-sp,AIS,165,Lang &amp; Culture Native North Am,,,,,
2018,Spring,2018-sp,AIS,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,AIS,265,Intro to American Indian Lit,,,,,
2018,Spring,2018-sp,AIS,275,Am Indian and Indigenous Film,,,,,
2018,Spring,2018-sp,AIS,277,Encounters in Native America,,,,,
2018,Spring,2018-sp,AIS,278,Native American History,,,,,
2018,Spring,2018-sp,AIS,280,Intro to Federal Indian Policy,,,,,
2018,Spring,2018-sp,AIS,285,Indigenous Thinkers,,,,,
2018,Spring,2018-sp,AIS,288,American Indians of Illinois,,,,,
2018,Spring,2018-sp,AIS,291,Independent Study,,,,,
2018,Spring,2018-sp,AIS,295,US Citizenship Comparatively,,,,,
2018,Spring,2018-sp,AIS,430,Indigenous Governance,,,,,
2018,Spring,2018-sp,AIS,451,Politics in Children's Lit,,,,,
2018,Spring,2018-sp,AIS,459,Topics in American Indian Lit,,,,,
2018,Spring,2018-sp,AIS,461,Politics of Popular Culture,,,,,
2018,Spring,2018-sp,AIS,481,History of Amer Indian Educ,,,,,
2018,Spring,2018-sp,AIS,490,Adv Topics in Am Ind Studies,,,,,
2018,Spring,2018-sp,AIS,491,Readings in Am Ind Studies,,,,,
2018,Spring,2018-sp,AIS,501,Indigenous Critical Theory,,,,,
2018,Spring,2018-sp,AIS,502,Indigenous Decolonial Methods,,,,,
2018,Spring,2018-sp,AIS,503,Seminar in Indigenous Studies,,,,,
2018,Spring,2018-sp,AIS,590,Am Indian Studies Grad Seminar,,,,,
2018,Spring,2018-sp,AIS,591,Problems in Indigenous Studies,,,,,
2018,Spring,2018-sp,ANSC,100,Intro to Animal Sciences,,,,,
2018,Spring,2018-sp,ANSC,101,Contemporary Animal Issues,,,,,
2018,Spring,2018-sp,ANSC,103,Working With Farm Animals,,,,,
2018,Spring,2018-sp,ANSC,110,Life With Animals and Biotech,,,,,
2018,Spring,2018-sp,ANSC,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,ANSC,201,Principles of Dairy Production,,,,,
2018,Spring,2018-sp,ANSC,204,Intro Dairy Cattle Evaluation,,,,,
2018,Spring,2018-sp,ANSC,205,World Animal Resources,,,,,
2018,Spring,2018-sp,ANSC,206,Horse Management,,,,,
2018,Spring,2018-sp,ANSC,207,Companion Animal Biology &amp;Care,,,,,
2018,Spring,2018-sp,ANSC,211,Breeding Animal Evaluation,,,,,
2018,Spring,2018-sp,ANSC,219,Meat Technology,,,,,
2018,Spring,2018-sp,ANSC,221,"Cells, Metabolism and Genetics",,,,,
2018,Spring,2018-sp,ANSC,222,Anatomy and Physiology,,,,,
2018,Spring,2018-sp,ANSC,223,Animal Nutrition,,,,,
2018,Spring,2018-sp,ANSC,224,Animal Reproduction and Growth,,,,,
2018,Spring,2018-sp,ANSC,250,Companion Animals in Society,,,,,
2018,Spring,2018-sp,ANSC,256,Horse's Role in Human History,,,,,
2018,Spring,2018-sp,ANSC,293,Internship Off Campus,,,,,
2018,Spring,2018-sp,ANSC,294,Intern On Campus Practical Exp,,,,,
2018,Spring,2018-sp,ANSC,295,UG Research or Thesis,,,,,
2018,Spring,2018-sp,ANSC,298,Undergraduate Seminar,,,,,
2018,Spring,2018-sp,ANSC,299,Animal Mgt Field Studies,,,,,
2018,Spring,2018-sp,ANSC,301,"Food Animal Production, Management, and Evaluation",,,,,
2018,Spring,2018-sp,ANSC,305,Human Animal Interactions,,,,,
2018,Spring,2018-sp,ANSC,306,Equine Science,,,,,
2018,Spring,2018-sp,ANSC,307,Companion Animal Management,,,,,
2018,Spring,2018-sp,ANSC,309,Meat Production and Marketing,,,,,
2018,Spring,2018-sp,ANSC,310,Meat Selection and Grading,,,,,
2018,Spring,2018-sp,ANSC,312,Advanced Livestock Evaluation,,,,,
2018,Spring,2018-sp,ANSC,313,Horse Appraisal,,,,,
2018,Spring,2018-sp,ANSC,314,Adv Dairy Cattle Evaluation,,,,,
2018,Spring,2018-sp,ANSC,322,Livestock Feeds and Feeding,,,,,
2018,Spring,2018-sp,ANSC,331,Biology of Reproduction,,,,,
2018,Spring,2018-sp,ANSC,350,Cellular Metabolism in Animals,,,,,
2018,Spring,2018-sp,ANSC,363,Behavior of Domestic Animals,,,,,
2018,Spring,2018-sp,ANSC,366,Animal Behavior,,,,,
2018,Spring,2018-sp,ANSC,370,Companion Animal Policy,,,,,
2018,Spring,2018-sp,ANSC,396,UG Honors Research or Thesis,,,,,
2018,Spring,2018-sp,ANSC,398,UG Experiential Learning,,,,,
2018,Spring,2018-sp,ANSC,400,Dairy Herd Management,,,,,
2018,Spring,2018-sp,ANSC,401,Beef Production,,,,,
2018,Spring,2018-sp,ANSC,402,Sheep Production,,,,,
2018,Spring,2018-sp,ANSC,403,Pork Production,,,,,
2018,Spring,2018-sp,ANSC,404,Poultry Science,,,,,
2018,Spring,2018-sp,ANSC,405,Advanced Dairy Management,,,,,
2018,Spring,2018-sp,ANSC,406,Zoo Animal Conservation Sci,,,,,
2018,Spring,2018-sp,ANSC,407,Animal Shelter Management,,,,,
2018,Spring,2018-sp,ANSC,409,Meat Science,,,,,
2018,Spring,2018-sp,ANSC,420,Ruminant Nutrition,,,,,
2018,Spring,2018-sp,ANSC,421,Minerals and Vitamins,,,,,
2018,Spring,2018-sp,ANSC,422,Companion Animal Nutrition,,,,,
2018,Spring,2018-sp,ANSC,423,Advanced Dairy Nutrition,,,,,
2018,Spring,2018-sp,ANSC,424,Pet Food &amp; Feed Manufacturing,,,,,
2018,Spring,2018-sp,ANSC,431,Advanced Reproductive Biology,,,,,
2018,Spring,2018-sp,ANSC,435,Milk Quality and Udder Health,,,,,
2018,Spring,2018-sp,ANSC,437,Adv Reproductive Management,,,,,
2018,Spring,2018-sp,ANSC,438,Lactation Biology,,,,,
2018,Spring,2018-sp,ANSC,440,Applied Statistical Methods I,,,,,
2018,Spring,2018-sp,ANSC,441,Human Genetics,,,,,
2018,Spring,2018-sp,ANSC,444,Applied Animal Genetics,,,,,
2018,Spring,2018-sp,ANSC,445,Statistical Methods,,,,,
2018,Spring,2018-sp,ANSC,446,Population Genetics,,,,,
2018,Spring,2018-sp,ANSC,447,Advanced Genetics and Genomics,,,,,
2018,Spring,2018-sp,ANSC,448,Math Modeling in Life Sciences,,,,,
2018,Spring,2018-sp,ANSC,449,Biological Modeling,,,,,
2018,Spring,2018-sp,ANSC,450,Comparative Immunobiology,,,,,
2018,Spring,2018-sp,ANSC,451,Microbes and the Anim Indust,,,,,
2018,Spring,2018-sp,ANSC,452,Animal Growth and Development,,,,,
2018,Spring,2018-sp,ANSC,453,Stem Cell Biology,,,,,
2018,Spring,2018-sp,ANSC,467,Applied Animal Ecology,,,,,
2018,Spring,2018-sp,ANSC,471,ANSC Leaders &amp; Entrepreneurs,,,,,
2018,Spring,2018-sp,ANSC,483,Outreach Education Skills,,,,,
2018,Spring,2018-sp,ANSC,498,Integrating Animal Sciences,,,,,
2018,Spring,2018-sp,ANSC,499,Seminar,,,,,
2018,Spring,2018-sp,ANSC,509,Muscle Biology,,,,,
2018,Spring,2018-sp,ANSC,510,Science of Animal Well-Being,,,,,
2018,Spring,2018-sp,ANSC,520,Protein and Energy Nutrition,,,,,
2018,Spring,2018-sp,ANSC,521,Regulation of Metabolism,,,,,
2018,Spring,2018-sp,ANSC,522,Advanced Ruminant Nutrition,,,,,
2018,Spring,2018-sp,ANSC,523,Techniques in Animal Nutrition,,,,,
2018,Spring,2018-sp,ANSC,524,Nonruminant Nutrition Concepts,,,,,
2018,Spring,2018-sp,ANSC,525,Topics in Nutrition Research,,,,,
2018,Spring,2018-sp,ANSC,526,Adv Companion Animal Nutrition,,,,,
2018,Spring,2018-sp,ANSC,530,Advanced Endocrinology,,,,,
2018,Spring,2018-sp,ANSC,533,Repro Physiology Lab Methods,,,,,
2018,Spring,2018-sp,ANSC,541,Regression Analysis,,,,,
2018,Spring,2018-sp,ANSC,542,Applied Bioinformatics,,,,,
2018,Spring,2018-sp,ANSC,543,Bioinformatics,,,,,
2018,Spring,2018-sp,ANSC,545,Statistical Genomics,,,,,
2018,Spring,2018-sp,ANSC,554,Immunobiological Methods,,,,,
2018,Spring,2018-sp,ANSC,561,Animal Stress Physiology,,,,,
2018,Spring,2018-sp,ANSC,590,Animal Sciences Seminar,,,,,
2018,Spring,2018-sp,ANSC,592,Adv Topics in Animal Science,,,,,
2018,Spring,2018-sp,ANSC,593,Res Studies in Animal Sciences,,,,,
2018,Spring,2018-sp,ANSC,599,Thesis Research,,,,,
2018,Spring,2018-sp,ANTH,101,Introduction to Anthropology,,,,,
2018,Spring,2018-sp,ANTH,102,Human Origins and Culture,,,,,
2018,Spring,2018-sp,ANTH,103,Anthro in a Changing World,,,,,
2018,Spring,2018-sp,ANTH,104,Talking Culture,,,,,
2018,Spring,2018-sp,ANTH,105,World Archaeology,,,,,
2018,Spring,2018-sp,ANTH,106,Hist Arch Americas,,,,,
2018,Spring,2018-sp,ANTH,108,Religion &amp; Society in West I,,,,,
2018,Spring,2018-sp,ANTH,109,Religion &amp; Society in West II,,,,,
2018,Spring,2018-sp,ANTH,130,History of South Asia,,,,,
2018,Spring,2018-sp,ANTH,143,Biology of Human Behavior,,,,,
2018,Spring,2018-sp,ANTH,157,The Archaeology of Illinois,,,,,
2018,Spring,2018-sp,ANTH,160,Contemporary Social Issues,,,,,
2018,Spring,2018-sp,ANTH,165,Lang &amp; Culture Native North Am,,,,,
2018,Spring,2018-sp,ANTH,175,Archaeology and Pop Culture,,,,,
2018,Spring,2018-sp,ANTH,180,The Archaeology of Death,,,,,
2018,Spring,2018-sp,ANTH,182,Latin American Cultures,,,,,
2018,Spring,2018-sp,ANTH,199,Undergraduate Open Seminar,,,,,
2018,Spring,2018-sp,ANTH,209,"Food, Culture, and Society",,,,,
2018,Spring,2018-sp,ANTH,210,Families in Global Perspective,,,,,
2018,Spring,2018-sp,ANTH,220,Introduction to Archaeology,,,,,
2018,Spring,2018-sp,ANTH,222,Introduction to Modern Africa,,,,,
2018,Spring,2018-sp,ANTH,223,Exploring African Cities,,,,,
2018,Spring,2018-sp,ANTH,224,Tourist Cities and Sites,,,,,
2018,Spring,2018-sp,ANTH,225,Women in Prehistory,,,,,
2018,Spring,2018-sp,ANTH,230,Sociocultural Anthropology,,,,,
2018,Spring,2018-sp,ANTH,240,Biological Anthropology,,,,,
2018,Spring,2018-sp,ANTH,241,Human Biological Variation,,,,,
2018,Spring,2018-sp,ANTH,242,History of Human Evolution,,,,,
2018,Spring,2018-sp,ANTH,243,Sociality of the Great Apes,,,,,
2018,Spring,2018-sp,ANTH,246,Forensic Science,,,,,
2018,Spring,2018-sp,ANTH,247,Forensic Science DNA Lab,,,,,
2018,Spring,2018-sp,ANTH,249,Evolution and Human Disease,,,,,
2018,Spring,2018-sp,ANTH,250,The World Through Museums,,,,,
2018,Spring,2018-sp,ANTH,258,Sex in Nature and Culture,,,,,
2018,Spring,2018-sp,ANTH,259,Latina/o Cultures,,,,,
2018,Spring,2018-sp,ANTH,261,Intro to the African Diaspora,,,,,
2018,Spring,2018-sp,ANTH,262,Women's Lives,,,,,
2018,Spring,2018-sp,ANTH,266,African Film and Society,,,,,
2018,Spring,2018-sp,ANTH,267,Memoirs of Africa,,,,,
2018,Spring,2018-sp,ANTH,268,Images of the Other,,,,,
2018,Spring,2018-sp,ANTH,270,Language in Culture,,,,,
2018,Spring,2018-sp,ANTH,271,Language in Culture-ACP,,,,,
2018,Spring,2018-sp,ANTH,277,"Ancient Cities, Sacred Land",,,,,
2018,Spring,2018-sp,ANTH,278,Climate Change &amp; Civilization,,,,,
